email,order_entered,energy_source
mmeisel@openlane.com,1,electric
mmeisel@openlane.com,2,gas
mmirafuentes@donware.com,1,electric
mmiro@sunnamplex.com,3,electric
mmodzelewski@plussunin.com,1,electric
mmondella@mathtouch.com,4,electric
mmonterrubio@domzoom.com,3,electric
mnunlee@konex.com,3,electric
mohms@blackzim.com,2,electric
mohms@blackzim.com,3,electric
mohms@isdom.com,1,electric
mohms@isdom.com,3,electric
mostolaza@stanredtax.com,1,electric
mostolaza@stanredtax.com,5,electric
mostolaza@stanredtax.com,7,electric
mostrosky@betatech.com,4,gas
mostrosky@betatech.com,5,gas
mostrosky@toughzap.com,1,electric
mostrosky@toughzap.com,2,electric
mpalaspas@ganjaflex.com,3,electric
mpalaspas@ganjaflex.com,6,electric
mpapasergi@mathtouch.com,1,electric
mpapasergi@mathtouch.com,3,gas
mpapasergi@mathtouch.com,4,electric
mpaprocki@hatfan.com,1,electric
mparvis@hottechi.com,3,gas
mpaskin@lexiqvolax.com,6,electric
mperez@treequote.com,1,electric
mperigo@j-texon.com,4,gas
mperruzza@konex.com,2,fuel oil
mperruzza@konex.com,3,gas
mperruzza@year-job.com,3,electric
mplumer@ron-tech.com,1,gas
mradde@ganjaflex.com,2,gas
mrentfro@ron-tech.com,1,electric
mrentfro@ron-tech.com,5,gas
mrestrepo@nam-zim.com,3,electric
mrhym@betatech.com,1,gas
mrim@groovestreet.com,2,gas
mrodeigues@conecom.com,4,gas
mrodeigues@conecom.com,7,gas
mrowling@rantouch.com,1,fuel oil
mrowling@rantouch.com,3,gas
mrowling@zotware.com,1,electric
mrowling@zotware.com,2,electric
mroyster@dontechi.com,2,electric
mroyster@silis.com,3,gas
mrulapaugh@rundofase.com,2,electric
mrulapaugh@rundofase.com,3,fuel oil
mruta@kinnamplus.com,1,electric
mruta@kinnamplus.com,2,gas
msahagun@domzoom.com,1,electric
msama@betatech.com,2,electric
msarao@lexiqvolax.com,2,electric
msawchuk@newex.com,2,gas
mschemmer@streethex.com,1,fuel oil
mschirpke@j-texon.com,1,electric
mschnitzler@opentech.com,2,electric
mschnitzler@opentech.com,3,gas
mseewald@betasoloin.com,1,electric
msemidey@labdrill.com,1,electric
msemidey@labdrill.com,2,gas
msemidey@labdrill.com,3,gas
mshields@hatfan.com,1,electric
mshields@hatfan.com,4,fuel oil
mshinko@hatfan.com,5,electric
msilvestrini@zathunicon.com,2,electric
mslusarski@donquadtech.com,1,electric
mslusarski@donquadtech.com,2,fuel oil
mslusarski@donquadtech.com,4,gas
mslusarski@donquadtech.com,8,gas
mslusarski@donquadtech.com,11,electric
msmith@labdrill.com,1,electric
msmith@labdrill.com,4,electric
msteffensmeier@scottech.com,1,electric
mstem@sonron.com,2,electric
mstenseth@plusstrip.com,2,electric
mstockham@zumgoity.com,3,electric
mstuer@year-job.com,3,fuel oil
mtagala@cancity.com,1,gas
mtagala@cancity.com,2,electric
mtagala@cancity.com,3,gas
mtagala@cancity.com,4,gas
mtawil@funholding.com,1,electric
mtimenez@plusstrip.com,1,gas
mtoelkes@scotfind.com,1,electric
mtollner@green-plus.com,2,gas
mtomasulo@isdom.com,2,gas
mtomasulo@isdom.com,3,fuel oil
mtoyama@zoomit.com,1,electric
mvanheusen@hatfan.com,6,electric
mvarriano@dalttechnology.com,4,electric
mventura@rantouch.com,1,electric
mvinning@silis.com,1,gas
mvinning@silis.com,3,electric
mvocelka@condax.com,1,electric
mwardrip@j-texon.com,1,gas
mwardrip@j-texon.com,2,electric
mwardrip@j-texon.com,3,electric
mwaycott@dambase.com,3,fuel oil
mwaycott@dambase.com,4,electric
mwaymire@zumgoity.com,5,gas
mwesterbeck@openlane.com,1,electric
mwhobrey@doncon.com,1,electric
mwhobrey@doncon.com,2,electric
mwhobrey@doncon.com,3,gas
mwhobrey@rundofase.com,3,electric
mwide@funholding.com,2,electric
mwide@funholding.com,3,electric
mwolfgramm@silis.com,1,gas
mwolny@rantouch.com,1,electric
mworlds@doncon.com,2,electric
mwrinkles@funholding.com,4,electric
myum@dambase.com,1,electric
myum@dambase.com,2,electric
myum@dambase.com,5,electric
myum@silis.com,3,electric
mzagen@sumace.com,1,electric
mzane@xx-holding.com,1,fuel oil
nacey@betatech.com,3,electric
nandreason@stanredtax.com,2,gas
naredondo@konmatfix.com,2,gas
nbeech@zencorporation.com,3,gas
nbenimadho@plussunin.com,2,fuel oil
nbenimadho@plussunin.com,3,electric
nbenimadho@plussunin.com,7,electric
nbennick@groovestreet.com,1,electric
nbennick@groovestreet.com,4,electric
nbergesen@ron-tech.com,1,electric
nbookamer@rangreen.com,2,electric
nbrucato@conecom.com,1,electric
nbrucato@conecom.com,2,electric
ncaiafa@newex.com,1,electric
nchavous@j-texon.com,1,electric
nchavous@j-texon.com,4,gas
nclaucherty@codehow.com,3,gas
nclaucherty@codehow.com,5,electric
nclaucherty@codehow.com,6,electric
ncolaizzo@scottech.com,3,electric
ncolaizzo@yearin.com,1,electric
ncorrio@toughzap.com,1,electric
ncousey@warephase.com,2,electric
ncoyier@scottech.com,1,fuel oil
ndaufeldt@ron-tech.com,5,electric
ndaufeldt@ron-tech.com,6,electric
ndorshorst@treequote.com,3,electric
nemigh@treequote.com,1,electric
nengelberg@ganjaflex.com,3,electric
nfallick@golddex.com,2,gas
nfarrar@sumace.com,1,electric
nfarrar@sumace.com,3,gas
nfarrar@sumace.com,4,electric
nfern@openlane.com,3,electric
nfortino@gogozoom.com,7,electric
nfrerking@sumace.com,3,gas
nglick@betatech.com,1,gas
nglick@betatech.com,2,gas
ngoldammer@mathtouch.com,2,fuel oil
nhalter@year-job.com,2,gas
nhalter@year-job.com,3,electric
nheintzman@mathtouch.com,4,gas
nhirpara@doncon.com,1,gas
nhirpara@doncon.com,2,gas
nisaacs@finjob.com,2,gas
nisaacs@finjob.com,6,electric
nisaacs@finjob.com,7,gas
njeanty@opentech.com,2,electric
nkines@sonron.com,1,gas
nkorando@codehow.com,1,electric
nkulzer@statholdings.com,4,electric
nkusko@betatech.com,1,electric
nlacovara@year-job.com,2,electric
nlacovara@year-job.com,3,electric
nlawler@scottech.com,3,electric
nlayous@warephase.com,1,electric
nlayous@xx-zobam.com,2,gas
nleto@goodsilron.com,1,gas
nlietz@bioholding.com,5,gas
nlietz@bioholding.com,6,electric
nlimmel@mathtouch.com,1,electric
nloader@kinnamplus.com,1,electric
nloader@kinnamplus.com,4,electric
nloader@kinnamplus.com,5,electric
nmaillard@singletechno.com,1,electric
nmallett@rantouch.com,1,electric
nmallett@rantouch.com,2,fuel oil
nmatuszak@golddex.com,4,electric
nmaynerich@funholding.com,1,gas
nmcrae@xx-holding.com,3,electric
nmontezuma@iselectrics.com,1,gas
nmontezuma@iselectrics.com,3,gas
nnestle@zoomit.com,1,electric
nnicolozakes@hottechi.com,1,fuel oil
nnunlee@plusstrip.com,1,electric
nparlato@goodsilron.com,6,fuel oil
nparvis@donquadtech.com,3,electric
nperin@bioholding.com,2,electric
nperin@bioholding.com,3,gas
nreiber@konex.com,3,electric
nriden@iselectrics.com,4,electric
nryser@rangreen.com,1,gas
nschmaltz@betatech.com,1,electric
nschmaltz@betatech.com,2,gas
nscriven@kan-code.com,4,electric
nscriven@kan-code.com,6,electric
nsetter@plusstrip.com,3,fuel oil
nsetter@plusstrip.com,4,gas
nshields@j-texon.com,2,fuel oil
nshinko@iselectrics.com,1,electric
nsimilton@kan-code.com,2,gas
nsimilton@kan-code.com,3,electric
nstaback@donware.com,1,electric
nstaback@donware.com,3,gas
nstenseth@scottech.com,1,electric
nstenseth@scottech.com,3,gas
nsweely@isdom.com,1,gas
nsweely@isdom.com,3,gas
nsyrop@finhigh.com,1,electric
nvanheusen@rangreen.com,1,gas
nvanheusen@rangreen.com,3,gas
nventura@domzoom.com,1,electric
nvocelka@scottech.com,6,electric
nwalthall@openlane.com,1,gas
nwalthall@openlane.com,3,electric
nweight@stanredtax.com,4,gas
nweight@stanredtax.com,5,electric
nwildfong@conecom.com,5,electric
nwolfgramm@betasoloin.com,2,electric
nwolfgramm@betasoloin.com,3,electric
odinos@betatech.com,4,electric
oeroman@donware.com,3,electric
ohudnall@ron-tech.com,1,electric
ohudnall@ron-tech.com,3,electric
oloder@dambase.com,1,gas
omaclead@kinnamplus.com,2,electric
omenter@dambase.com,1,electric
omenter@dambase.com,2,gas
oostolaza@zencorporation.com,3,gas
opaa@codehow.com,1,electric
opaa@codehow.com,2,gas
opaa@year-job.com,1,gas
opaulas@conecom.com,2,fuel oil
opaulas@conecom.com,3,electric
oplumer@sumace.com,3,electric
oregusters@openlane.com,1,gas
ostockham@y-corporation.com,2,electric
ostockham@y-corporation.com,3,electric
owaymire@ganjaflex.com,1,electric
oyglesias@stanredtax.com,3,gas
oyori@green-plus.com,5,electric
oyori@green-plus.com,6,electric
parceo@stanredtax.com,1,electric
paredondo@opentech.com,1,electric
pauffrey@dontechi.com,1,fuel oil
pauffrey@dontechi.com,2,gas
pbookamer@donware.com,1,electric
pbookamer@donware.com,2,electric
pcaudy@streethex.com,1,electric
pcaudy@streethex.com,3,electric
pcookey@zoomit.com,2,electric
pdallen@green-plus.com,2,electric
pdallen@green-plus.com,4,electric
pdallen@green-plus.com,6,electric
pehmann@conecom.com,2,fuel oil
pennaco@doncon.com,2,electric
pennaco@doncon.com,4,fuel oil
peschberger@groovestreet.com,3,electric
pferrario@blackzim.com,2,electric
pfillingim@dambase.com,1,electric
pgellinger@plexzap.com,1,fuel oil
pgellinger@plexzap.com,2,gas
pgleich@domzoom.com,1,fuel oil
phamilton@domzoom.com,1,gas
phaufler@hottechi.com,1,electric
phaufler@hottechi.com,3,electric
phirpara@rangreen.com,2,electric
phirpara@rangreen.com,4,gas
pisenhower@blackzim.com,3,gas
pisenhower@blackzim.com,5,gas
piturbide@green-plus.com,3,electric
pkippley@y-corporation.com,3,electric
pkolmetz@dontechi.com,1,electric
placovara@silis.com,1,gas
plimmel@plussunin.com,2,gas
plother@xx-holding.com,2,electric
pmai@hottechi.com,3,electric
pmaillard@scotfind.com,2,electric
pmaynerich@dontechi.com,3,electric
pmclaird@streethex.com,1,electric
pmclaird@streethex.com,3,electric
pmerced@plussunin.com,1,fuel oil
pmerced@plussunin.com,2,electric
pmirafuentes@ron-tech.com,3,gas
pparlato@iselectrics.com,2,gas
pparlato@iselectrics.com,6,gas
pperez@statholdings.com,3,gas
pperez@statholdings.com,4,electric
ppolidori@golddex.com,1,gas
pradde@bioholding.com,2,electric
pradde@bioholding.com,3,electric
prentfro@singletechno.com,5,fuel oil
prentfro@singletechno.com,6,gas
psarbacher@scotfind.com,1,electric
psergi@silis.com,3,electric
psilvestrini@labdrill.com,6,gas
psilvestrini@xx-zobam.com,1,electric
ptawil@plusstrip.com,1,gas
ptheodorov@codehow.com,1,electric
ptheodorov@codehow.com,3,electric
pvarriano@xx-holding.com,5,fuel oil
pvarriano@xx-holding.com,6,electric
pweight@warephase.com,1,electric
pweight@warephase.com,2,gas
pweight@warephase.com,3,fuel oil
pwenner@plexzap.com,1,electric
pzagen@sunnamplex.com,9,electric
pzurcher@faxquote.com,2,fuel oil
pzurcher@faxquote.com,3,fuel oil
pzurcher@xx-holding.com,1,electric
qdilliard@finhigh.com,3,electric
qfallick@fasehatice.com,1,electric
qflosi@domzoom.com,2,gas
qflosi@domzoom.com,4,electric
qflosi@domzoom.com,5,electric
qhagele@dalttechnology.com,1,gas
qhagele@dalttechnology.com,3,electric
qjurney@bioholding.com,1,electric
qjurney@bioholding.com,3,electric
qjurney@bioholding.com,4,electric
qkiel@streethex.com,7,electric
qmcrae@domzoom.com,2,electric
qmcrae@domzoom.com,3,gas
qneither@domzoom.com,1,gas
qneither@domzoom.com,2,gas
qneither@domzoom.com,3,fuel oil
qneither@domzoom.com,4,electric
qneither@domzoom.com,5,gas
qneither@domzoom.com,6,electric
qpapasergi@stanredtax.com,1,electric
qpapasergi@stanredtax.com,2,gas
qpapasergi@stanredtax.com,7,electric
qschmierer@hatfan.com,2,electric
qschmierer@hatfan.com,3,electric
qstaback@hatfan.com,2,electric
qstaback@hatfan.com,6,electric
qzepp@ganjaflex.com,3,gas
qzepp@ganjaflex.com,4,gas
qzepp@ganjaflex.com,6,gas
rabdallah@donquadtech.com,6,electric
racey@yearin.com,5,electric
ralbares@y-corporation.com,3,electric
raredondo@labdrill.com,1,gas
rauffrey@plussunin.com,1,gas
rbachman@sumace.com,2,gas
rbachman@sumace.com,3,electric
rbachman@sumace.com,4,electric
rbatman@streethex.com,2,electric
rbatman@streethex.com,3,electric
rbenimadho@rangreen.com,2,electric
rbenimadho@rangreen.com,3,gas
rbergesen@kinnamplus.com,3,electric
rbergesen@kinnamplus.com,4,electric
rberray@dontechi.com,1,gas
rberray@dontechi.com,2,electric
rbevelacqua@betatech.com,1,electric
rbirkner@plusstrip.com,1,electric
rbirkner@plusstrip.com,2,electric
rbirkner@scottech.com,1,electric
rblackwood@zumgoity.com,3,gas
rbolognia@finhigh.com,1,gas
rbolognia@finhigh.com,4,electric
rbolognia@finhigh.com,9,electric
rbowley@rangreen.com,1,gas
rbrachle@betasoloin.com,2,gas
rbriddick@donware.com,1,gas
rbrossart@gogozoom.com,1,electric
rbrossart@gogozoom.com,2,electric
rbrossart@gogozoom.com,3,electric
rbrucato@streethex.com,1,fuel oil
rbrucato@streethex.com,2,gas
rbrucato@streethex.com,5,electric
rbrucato@toughzap.com,3,electric
rbubash@scotfind.com,1,electric
rbuvens@dalttechnology.com,2,electric
rbuvens@dalttechnology.com,3,electric
rcallaro@groovestreet.com,3,electric
rcallaro@groovestreet.com,4,electric
rcantres@silis.com,4,electric
rcantres@silis.com,9,electric
rcantres@sonron.com,1,electric
rcartan@opentech.com,2,gas
rcartan@opentech.com,3,electric
rcentini@bioplex.com,3,gas
rcentini@bioplex.com,4,gas
rchaffins@condax.com,1,electric
rchavous@dontechi.com,1,fuel oil
rchickering@gogozoom.com,2,electric
rchickering@rantouch.com,1,electric
rcoyier@finhigh.com,1,gas
rcronauer@newex.com,2,electric
rcrupi@condax.com,2,gas
rcrupi@condax.com,4,gas
rdemesa@finjob.com,1,electric
rdenooyer@hatfan.com,3,electric
rdenooyer@openlane.com,2,gas
rdenooyer@openlane.com,6,electric
rdenooyer@plexzap.com,3,electric
rdenooyer@rundofase.com,1,gas
rdevreese@yearin.com,1,electric
rdhamer@golddex.com,6,electric
rdickerson@groovestreet.com,1,fuel oil
rdickerson@groovestreet.com,3,gas
rdickerson@groovestreet.com,6,electric
rdickerson@groovestreet.com,7,fuel oil
rdinos@scotfind.com,2,electric
rdinos@scotfind.com,3,electric
rdorshorst@labdrill.com,2,gas
rdorshorst@labdrill.com,3,gas
remigh@condax.com,1,gas
rennaco@bioholding.com,3,electric
rennaco@bioholding.com,4,gas
reschberger@streethex.com,1,gas
rfeichtner@zotware.com,2,electric
rfelger@dambase.com,4,gas
rfelger@dambase.com,5,gas
rfigeroa@streethex.com,1,electric
rfigeroa@streethex.com,2,electric
rflister@fasehatice.com,1,electric
rflister@fasehatice.com,2,gas
rflister@fasehatice.com,5,gas
rfoller@faxquote.com,1,gas
rfrey@condax.com,1,gas
rgellinger@stanredtax.com,1,gas
rgellinger@sunnamplex.com,1,electric
rgibes@finhigh.com,2,gas
rgibes@finhigh.com,3,gas
rgibes@opentech.com,2,gas
rgibes@opentech.com,3,electric
rgibes@opentech.com,5,electric
rgibes@opentech.com,6,gas
rgochal@hottechi.com,4,gas
rgood@nam-zim.com,1,gas
rgood@nam-zim.com,2,electric
rgood@nam-zim.com,3,gas
rhalter@ganjaflex.com,1,electric
rhalter@konmatfix.com,1,gas
rhalter@konmatfix.com,3,electric
rhanafan@ontomedia.com,2,electric
rhanafan@ontomedia.com,3,gas
rharoldson@labdrill.com,1,electric
rharoldson@labdrill.com,2,electric
rharoldson@plexzap.com,3,electric
rharoldson@yearin.com,2,electric
rhauenstein@rangreen.com,1,gas
rhauenstein@rangreen.com,2,gas
rhaufler@faxquote.com,1,gas
rhaufler@faxquote.com,3,electric
rhaufler@ron-tech.com,2,electric
rhaufler@ron-tech.com,3,fuel oil
rhaufler@stanredtax.com,1,gas
rhiatt@warephase.com,1,gas
rhiatt@warephase.com,3,electric
rhirpara@newex.com,1,gas
rhochard@plussunin.com,1,fuel oil
rhochard@plussunin.com,2,fuel oil
rhochard@plussunin.com,3,gas
rhoogland@hottechi.com,1,electric
rinouye@rundofase.com,4,gas
rjayson@scottech.com,3,electric
rjulia@streethex.com,1,gas
rjuvera@xx-holding.com,1,gas
rkeneipp@konex.com,2,electric
rkippley@y-corporation.com,3,electric
rklang@rangreen.com,2,gas
rklang@rangreen.com,3,gas
rkoppinger@newex.com,2,gas
rlary@iselectrics.com,2,electric
rlary@j-texon.com,1,electric
rlary@j-texon.com,2,electric
rlary@j-texon.com,3,electric
rlawler@conecom.com,2,electric
rlietz@betatech.com,3,gas
rlietz@isdom.com,2,electric
rlietz@isdom.com,4,gas
rlietz@statholdings.com,1,electric
rlimmel@singletechno.com,2,gas
rlinahan@betasoloin.com,2,gas
rlindall@ron-tech.com,3,fuel oil
rlizama@zotware.com,1,gas
rlizama@zotware.com,2,electric
rlizama@zotware.com,5,gas
rlungren@conecom.com,1,gas
rmartabano@plexzap.com,4,electric
rmartabano@plexzap.com,7,electric
rmccullan@ontomedia.com,1,fuel oil
rmconnell@conecom.com,1,electric
rmeinerding@toughzap.com,1,electric
rmeinerding@toughzap.com,6,electric
rmenter@inity.com,1,gas
rmenter@inity.com,3,electric
rmerced@doncon.com,4,fuel oil
rmonarrez@sonron.com,1,electric
rmonterrubio@iselectrics.com,3,fuel oil
rmunns@streethex.com,2,electric
rmunns@streethex.com,3,electric
rnayar@iselectrics.com,2,fuel oil
rnestle@rundofase.com,2,fuel oil
rnestle@rundofase.com,4,electric
rnestle@scotfind.com,3,electric
rnunlee@labdrill.com,3,electric
rnunlee@labdrill.com,4,electric
rogg@ontomedia.com,2,fuel oil
rogg@ontomedia.com,3,electric
roldroyd@fasehatice.com,1,gas
rostolaza@finjob.com,1,gas
rostolaza@finjob.com,2,gas
rostrosky@stanredtax.com,1,electric
rpadilla@plusstrip.com,1,electric
rpadilla@plusstrip.com,2,gas
rpapasergi@labdrill.com,1,gas
rpaskin@silis.com,6,gas
rpelkowski@golddex.com,3,fuel oil
rperin@codehow.com,1,gas
rperin@scottech.com,4,electric
rrhoden@scottech.com,3,electric
rrhoden@y-corporation.com,1,gas
rrhym@ontomedia.com,1,electric
rriopelle@silis.com,1,gas
rriopelle@silis.com,2,electric
rrodeigues@toughzap.com,1,fuel oil
rrodeigues@toughzap.com,2,fuel oil
rrodeigues@toughzap.com,3,gas
rrulapaugh@xx-holding.com,1,electric
rrulapaugh@xx-holding.com,3,fuel oil
rsawchuk@openlane.com,3,gas
rshadrick@ron-tech.com,1,gas
rshin@golddex.com,3,electric
rshin@golddex.com,5,gas
rskulski@dontechi.com,1,electric
rstaback@faxquote.com,1,electric
rsteffensmeier@xx-holding.com,2,electric
rsteier@labdrill.com,3,electric
rstem@inity.com,3,gas
rstenseth@j-texon.com,1,fuel oil
rstenseth@j-texon.com,2,gas
rstenseth@j-texon.com,3,electric
rstoltzman@j-texon.com,3,electric
rstoltzman@y-corporation.com,1,electric
rstuer@bioplex.com,6,electric
rstuer@bioplex.com,7,fuel oil
rstuer@zumgoity.com,1,electric
rsturiale@funholding.com,1,electric
rsturiale@funholding.com,3,electric
rsturiale@y-corporation.com,2,fuel oil
rsturiale@y-corporation.com,3,gas
rsturiale@y-corporation.com,5,electric
rswayze@fasehatice.com,3,fuel oil
rtegarden@silis.com,3,electric
rtheodorov@openlane.com,3,electric
rtheodorov@streethex.com,1,electric
rtoyama@dontechi.com,2,gas
rvanausdal@lexiqvolax.com,1,electric
rvanausdal@lexiqvolax.com,2,fuel oil
rvanausdal@lexiqvolax.com,3,gas
rvanausdal@toughzap.com,2,electric
rvarriano@betasoloin.com,1,gas
rvarriano@betasoloin.com,2,gas
rventura@condax.com,2,electric
rventura@condax.com,4,electric
rvinning@gogozoom.com,1,gas
rvonasek@groovestreet.com,1,electric
rvonasek@newex.com,6,gas
rvonasek@newex.com,8,electric
rwaycott@j-texon.com,3,electric
rwenzinger@zathunicon.com,2,fuel oil
rwitten@nam-zim.com,2,electric
rwolfgramm@nam-zim.com,3,fuel oil
rworlds@singletechno.com,4,electric
rworlds@singletechno.com,5,electric
rworlds@singletechno.com,6,electric
rworlds@singletechno.com,7,gas
rworlds@zoomit.com,3,electric
rworlds@zoomit.com,4,gas
rworlds@zoomit.com,6,gas
rworlds@zoomit.com,7,electric
sadkin@rangreen.com,3,fuel oil
sagramonte@donquadtech.com,6,fuel oil
sagramonte@donquadtech.com,7,gas
samigon@labdrill.com,1,electric
sandreason@goodsilron.com,1,gas
sandreason@goodsilron.com,3,electric
sandreason@scotfind.com,1,electric
sandreason@scotfind.com,4,fuel oil
sangalich@faxquote.com,1,electric
sangalich@stanredtax.com,2,electric
sasar@codehow.com,3,electric
sbachman@xx-holding.com,2,fuel oil
sbarfield@kan-code.com,2,electric
sberganza@betatech.com,2,fuel oil
sberganza@betatech.com,3,gas
sberganza@donquadtech.com,2,fuel oil
sberlanga@rantouch.com,1,electric
sberlanga@rantouch.com,2,electric
sbevelacqua@konmatfix.com,2,electric
sbevelacqua@konmatfix.com,4,gas
sbevelacqua@konmatfix.com,5,electric
sbirkner@toughzap.com,2,fuel oil
sblunk@ganjaflex.com,1,electric
sblunk@ganjaflex.com,2,electric
sblunk@ganjaflex.com,6,electric
sbookamer@green-plus.com,2,electric
sboord@doncon.com,1,gas
sbourbon@fasehatice.com,1,gas
sbowley@donware.com,2,electric
sbreland@newex.com,3,fuel oil
sbreland@newex.com,4,gas
sbrucato@opentech.com,1,fuel oil
sbruschke@toughzap.com,1,electric
sbruschke@toughzap.com,4,gas
sbubash@toughzap.com,1,electric
sbuemi@dalttechnology.com,1,electric
scaldarera@treequote.com,3,gas
scaldarera@treequote.com,5,electric
scaldarera@treequote.com,6,electric
scanlas@warephase.com,1,gas
scentini@ron-tech.com,1,electric
scentini@ron-tech.com,4,electric
scomnick@zencorporation.com,1,gas
scomnick@zencorporation.com,3,fuel oil
scork@j-texon.com,1,electric
scorrington@donware.com,1,gas
scorrington@donware.com,5,electric
sdegroot@hatfan.com,1,electric
sdegroot@hatfan.com,3,gas
sdegroot@hatfan.com,4,electric
sdeleo@betasoloin.com,1,gas
sdeleo@streethex.com,2,electric
sdemesa@dalttechnology.com,2,fuel oil
sdevreese@streethex.com,1,electric
sdevreese@streethex.com,3,gas
sdevreese@streethex.com,6,fuel oil
sdiestel@funholding.com,3,electric
sduenas@cancity.com,2,electric
sduenas@plussunin.com,4,gas
sehmann@labdrill.com,3,electric
semigh@finjob.com,3,gas
sengelberg@rundofase.com,2,electric
sengelberg@rundofase.com,4,gas
sengelberg@sunnamplex.com,1,electric
sengelberg@sunnamplex.com,2,electric
sengelberg@sunnamplex.com,3,electric
sfallick@warephase.com,2,electric
sfelger@fasehatice.com,2,electric
sfelger@fasehatice.com,3,electric
sfelger@plusstrip.com,1,electric
sfelger@plusstrip.com,2,electric
sfelger@plusstrip.com,3,electric
sferencz@isdom.com,3,electric
sferrario@inity.com,1,electric
sflosi@goodsilron.com,1,gas
sflosi@goodsilron.com,4,gas
sfrankel@fasehatice.com,2,gas
sfrankel@fasehatice.com,4,gas
sfrankel@fasehatice.com,6,gas
sfritz@scotfind.com,3,gas
sfunnell@newex.com,2,electric
sgarufi@rundofase.com,1,gas
sgehrett@dontechi.com,3,electric
sgehrett@dontechi.com,6,electric
sgesick@kinnamplus.com,1,electric
sgesick@kinnamplus.com,2,fuel oil
sgesick@kinnamplus.com,3,electric
sgibes@rantouch.com,2,electric
sgillian@silis.com,3,gas
sgochal@goodsilron.com,1,electric
sgoldammer@j-texon.com,1,electric
sgoldammer@j-texon.com,3,fuel oil
sgrenet@sonron.com,4,gas
sgrenet@sonron.com,6,electric
shalter@groovestreet.com,1,fuel oil
shalter@groovestreet.com,2,electric
shalter@groovestreet.com,3,gas
shalter@groovestreet.com,4,fuel oil
shalter@groovestreet.com,5,electric
shamilton@conecom.com,1,fuel oil
shamilton@conecom.com,3,electric
sharoldson@yearin.com,2,gas
sharoldson@yearin.com,3,gas
sharoldson@zoomit.com,1,gas
shauenstein@scotfind.com,1,gas
shauenstein@scotfind.com,2,fuel oil
shauenstein@scotfind.com,4,gas
shauenstein@scotfind.com,5,gas
shauenstein@scotfind.com,6,fuel oil
shengel@konex.com,1,electric
shirpara@betatech.com,1,electric
shirpara@cancity.com,3,gas
shochard@ganjaflex.com,2,gas
sinouye@golddex.com,1,electric
sjacobos@nam-zim.com,3,electric
sjeanty@scotfind.com,1,gas
sjeanty@sonron.com,1,electric
sjulia@openlane.com,1,fuel oil
sjulia@openlane.com,4,electric
sjuvera@year-job.com,1,fuel oil
skaniecki@xx-zobam.com,4,gas
skiel@zoomit.com,1,gas
skiel@zoomit.com,2,electric
skiel@zoomit.com,3,electric
skines@plussunin.com,1,electric
skitzman@fasehatice.com,1,electric
sklang@conecom.com,3,gas
skolmetz@rangreen.com,3,gas
slatzke@mathtouch.com,1,fuel oil
sleinenbach@plussunin.com,1,gas
slinahan@toughzap.com,1,electric
slipke@silis.com,1,gas
slipke@silis.com,2,electric
sliukko@stanredtax.com,1,electric
slorens@openlane.com,5,electric
slorens@openlane.com,6,electric
slouissant@lexiqvolax.com,1,electric
slouissant@lexiqvolax.com,2,electric
slouissant@lexiqvolax.com,3,electric
sluczki@cancity.com,2,fuel oil
sluczki@cancity.com,3,gas
sluczki@codehow.com,1,gas
sluczki@codehow.com,3,gas
slukasik@finjob.com,1,electric
smaclead@plusstrip.com,1,electric
smai@newex.com,1,electric
smaile@inity.com,1,electric
smaile@inity.com,2,gas
smaisto@sonron.com,1,gas
smalet@golddex.com,1,gas
smalet@golddex.com,3,gas
smastella@condax.com,1,electric
smastella@condax.com,6,gas
smauson@opentech.com,1,electric
smaynerich@newex.com,2,electric
smcrae@konex.com,1,electric
smcrae@konex.com,2,gas
smcrae@konex.com,3,gas
smcrae@labdrill.com,2,fuel oil
smeinerding@domzoom.com,1,gas
smeinerding@domzoom.com,2,electric
smeinerding@domzoom.com,3,gas
smelnyk@green-plus.com,1,electric
smelnyk@green-plus.com,2,electric
smelnyk@isdom.com,1,gas
smelnyk@konmatfix.com,1,gas
smelnyk@konmatfix.com,2,electric
smiro@konex.com,4,gas
smonarrez@rantouch.com,1,fuel oil
smonarrez@rantouch.com,2,electric
smonarrez@rantouch.com,4,electric
smotley@newex.com,1,electric
smotley@newex.com,2,electric
smotley@newex.com,3,gas
smotley@newex.com,4,electric
smulqueen@lexiqvolax.com,2,electric
smunns@betatech.com,3,electric
smyricks@donware.com,1,electric
smyricks@ganjaflex.com,1,gas
snicka@bioholding.com,1,fuel oil
snicka@bioholding.com,4,gas
snicka@doncon.com,1,electric
snicka@doncon.com,3,fuel oil
snicolozakes@plussunin.com,1,gas
snicolozakes@plussunin.com,3,electric
snunlee@fasehatice.com,1,electric
sogg@donware.com,1,gas
sogg@donware.com,2,electric
sogg@donware.com,3,gas
sogg@donware.com,7,electric
spapasergi@statholdings.com,4,electric
spawlowicz@dambase.com,1,gas
sperin@scottech.com,1,gas
sperin@silis.com,1,electric
sperin@silis.com,2,electric
sperin@silis.com,4,electric
sperin@silis.com,5,gas
sperruzza@kinnamplus.com,3,gas
sperruzza@kinnamplus.com,4,electric
spolidori@konex.com,3,electric
spolidori@year-job.com,1,electric
spolidori@year-job.com,2,electric
spolidori@zathunicon.com,1,fuel oil
spolidori@zathunicon.com,3,electric
spontoriero@konex.com,2,gas
spontoriero@konex.com,4,fuel oil
spoquette@funholding.com,1,gas
